gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4997837861	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637808	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_20, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60453	11.91914	5.0						2024-08-29T15:31/2024-08-29T15:32	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637808				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:00:43.910Z		
4997834276	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637841	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_26, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62101	11.91592	5.0						2024-08-29T11:35/2024-08-29T11:37	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637841				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:02:17.509Z		
4997833687	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637840	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_27, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62186	11.91523	5.0						2024-08-29T11:30/2024-08-29T11:32	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637840				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:02:37.109Z		
4997832670	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637797	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_32, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60792	11.91549	5.0						2024-08-29T16:02/2024-08-29T16:03	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637797				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:05:48.915Z		
4997831579	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637837	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_30, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62265	11.91342	5.0						2024-08-29T11:16/2024-08-29T11:18	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637837				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:25.893Z		
4997831115	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637858	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_08, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62217	11.92459	5.0						2024-08-29T12:54/2024-08-29T12:55	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637858				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:50.265Z		
4997830498	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637856	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_10, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62284	11.92502	5.0						2024-08-29T12:47/2024-08-29T12:48	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637856				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:05.526Z		
4997830497	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637809	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_19, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60018	11.92086	5.0						2024-08-29T14:23/2024-08-29T14:24	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637809				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:59:24.354Z		
4997829618	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637849	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_18, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62267	11.92087	5.0						2024-08-29T12:09/2024-08-29T12:10	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637849				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:55.034Z		
4997829102	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637830	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_37, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62288	11.92195	5.0						2024-08-29T12:39/2024-08-29T12:41	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637830				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:13.438Z		
4997827476	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637857	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_09, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62256	11.92579	5.0						2024-08-29T12:51/2024-08-29T12:52	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637857				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:04:30.205Z		
4997826321	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637819	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_08, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60256	11.92059	5.0						2024-08-29T15:20/2024-08-29T15:21	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637819				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:31.647Z		
4997822403	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637838	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_29, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62204	11.91398	5.0						2024-08-29T11:26/2024-08-29T11:28	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637838				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:30.672Z		
4997820392	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637792	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_38, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60115	11.92161	5.0						2024-08-29T14:28/2024-08-29T14:29	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637792				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:45.933Z		
4997820391	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637745	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Askimsfjorden_06_20, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59979	11.86319	5.0						2024-08-28T14:40/2024-08-28T14:42	28	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637745				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:26.485Z		
4997819925	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637768	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Donsö äng3_19, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.61156	11.80304	5.0						2024-09-03T11:07/2024-09-03T11:08	3	9	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637768				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:05:19.133Z		
4997819354	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637764	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Donsö äng3_23, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.61468	11.79874	5.0						2024-09-03T10:20/2024-09-03T10:22	3	9	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637764				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:25.398Z		
4997818869	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637852	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_15, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62387	11.91868	5.0						2024-08-29T12:14/2024-08-29T12:15	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637852				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:06.113Z		
4997818868	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637805	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_23, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60517	11.91602	5.0						2024-08-29T15:49/2024-08-29T15:50	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637805				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:59:33.003Z		
4997817731	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637818	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_09, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60221	11.91947	5.0						2024-08-29T14:32/2024-08-29T14:33	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637818				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:02:26.182Z		
4997817161	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637812	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_16, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60391	11.91798	5.0						2024-08-29T15:28/2024-08-29T15:29	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637812				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:03.645Z		
4997816565	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637810	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_18, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60401	11.92017	5.0						2024-08-29T15:25/2024-08-29T15:26	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637810				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:00:47.418Z		
4997816245	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637787	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Donsö äng3_03, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60393	11.7944	5.0						2024-09-03T12:08/2024-09-03T12:10	3	9	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637787				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:58:46.538Z		
4997815649	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637778	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Donsö äng3_12, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.61021	11.79974	5.0						2024-09-03T10:58/2024-09-03T11:00	3	9	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637778				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:46.438Z		
4997814823	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637827	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_40, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62376	11.92358	5.0						2024-08-29T12:30/2024-08-29T12:32	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637827				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:02:48.743Z		
4997812805	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637860	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_06, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62134	11.92201	5.0						2024-08-29T13:11/2024-08-29T13:13	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637860				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:27.118Z		
4997812804	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637813	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_15, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60322	11.91567	5.0						2024-08-29T14:59/2024-08-29T15:00	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637813				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:44.093Z		
4997811290	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637767	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Donsö äng3_20, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.61298	11.80189	5.0						2024-09-03T10:43/2024-09-03T10:44	3	9	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637767				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:05:40.484Z		
4997810692	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637844	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_23, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62154	11.91946	5.0						2024-08-29T11:57/2024-08-29T11:58	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637844				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:26.486Z		
4997810281	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637800	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_29, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60766	11.91801	5.0						2024-08-29T16:05/2024-08-29T16:06	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637800				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:00:19.398Z		
4997809144	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637864	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_01, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62126	11.92524	5.0						2024-08-29T13:05/2024-08-29T13:06	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637864				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:04:51.638Z		
4997809143	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637817	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_10, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60164	11.91505	5.0						2024-08-29T14:55/2024-08-29T14:56	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637817				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:37.903Z		
4997808566	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637863	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_02, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62098	11.9239	5.0						2024-08-29T13:15/2024-08-29T13:16	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637863				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:03:25.399Z		
4997808565	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637816	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_11, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60204	11.91311	5.0						2024-08-29T15:13/2024-08-29T15:14	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637816				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:47.853Z		
4997807347	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637847	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_20, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62223	11.91926	5.0						2024-08-29T11:53/2024-08-29T11:54	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637847				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:04:05.409Z		
4997807072	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637774	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Donsö äng3_14, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60832	11.80053	5.0						2024-09-03T11:30/2024-09-03T11:32	3	9	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637774				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:04:03.363Z		
4997806225	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637826	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_01, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.6	11.92181	5.0						2024-08-29T14:20/2024-08-29T14:22	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637826				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:02:28.219Z		
4997805643	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637823	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_04, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60004	11.91644	5.0						2024-08-29T14:46/2024-08-29T14:47	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637823				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:31.284Z		
4997805119	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637833	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_34, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62382	11.9115	5.0						2024-08-29T10:34/2024-08-29T10:36	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637833				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:04:17.541Z		
4997804535	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637798	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Lilla Amundön äng2_31, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60734	11.91337	5.0						2024-08-29T15:59/2024-08-29T16:00	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637798				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:11.328Z		
4997802175	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121637859	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Inre Askimsviken äng1_07, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62192	11.92331	5.0						2024-08-29T13:08/2024-08-29T13:09	29	8	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121637859				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:05:10.429Z		
4997802027	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:121608572	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stenudden, Sk	Skåne	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	55.38783	12.92883	16.0						2024-12-15T11:24	15	12	2024	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	121608572				CC0_1_0	Joakim Setterlund	Joakim Setterlund, Alex Regnér			2025-07-26T19:03:03.191Z		
